rosbagTimestamp,linear,x,y,z,angular,x,y,z
235251000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235362000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235452000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235558000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235651000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235751000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235856000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
235951000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
236059000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
236151000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
236255000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
236362000000,,0.2,0.0,0.0,,0.0,0.0,0.0177534339142
